id_turma;id_curso;ano;periodo;media_final_geral;total_alunos;qtd_aprovado;qtd_aprovado_por_nota;total_aprovados;qtd_reprovado;qtd_reprovado_por_média_e_por_faltas;qtd_reprovado_por_faltas;qtd_reprovado_por_nota_e_falta;qtd_reprovado_por_nota;qtd_desistencia;qtd_trancado
1200018;10320810;2013;1;7.112121212121213;41;33;0;33;3;3;0;0;0;2;0
1200023;10320810;2013;1;6.969565217391303;36;23;0;23;5;4;0;0;0;1;3
1200027;10320810;2013;1;6.964516129032258;40;31;0;31;8;1;0;0;0;0;0
1200030;10320810;2013;1;7.151724137931037;42;29;0;29;8;2;0;0;0;3;0
1200032;10320810;2013;1;6.646666666666666;31;15;0;15;8;5;0;0;0;0;3
1200035;10320810;2013;1;6.783333333333333;35;18;0;18;8;5;0;0;0;0;4
1200037;10320810;2013;1;6.417647058823529;34;17;0;17;11;1;0;0;0;1;4
1200038;10320810;2013;1;6.57391304347826;33;23;0;23;6;4;0;0;0;0;0
1200050;10320810;2013;1;8.187096774193547;38;31;0;31;3;0;0;0;0;0;4
1200053;10320810;2013;1;8.26;42;30;0;30;8;0;0;0;0;1;3
1200056;10320810;2013;1;7.852380952380951;34;21;0;21;9;0;0;0;0;1;3
1200057;10320810;2013;1;8.25;31;18;0;18;10;0;0;0;0;1;2
1200059;10320810;2013;1;7.321739130434783;43;23;0;23;13;1;0;0;0;1;5
1200061;10320810;2013;1;7.772000000000002;38;25;0;25;8;2;0;0;0;2;1
1200062;10320810;2013;1;7.958823529411764;38;17;0;17;8;10;0;0;0;0;3
1200064;10320810;2013;1;8.112499999999999;35;16;0;16;5;7;0;0;0;4;3
1200066;10320810;2013;1;6.257142857142857;36;21;0;21;7;2;0;0;0;1;5
1200067;10320810;2013;1;7.188461538461538;37;26;0;26;8;0;0;0;0;0;3
1200069;10320810;2013;1;6.45;30;16;0;16;5;6;0;0;0;1;2
1200071;10320810;2013;1;7.715789473684212;33;19;0;19;5;4;0;0;0;0;5
1200073;10320810;2013;1;6.733333333333334;31;9;0;9;7;12;0;0;0;0;3
1200075;10320810;2013;1;6.246153846153845;39;13;0;13;9;7;0;0;0;2;8
1200077;10320810;2013;1;6.6571428571428575;31;14;0;14;4;6;0;0;0;0;7
1200078;10320810;2013;1;6.949999999999999;30;2;0;2;4;11;0;0;0;0;13
1200081;10320810;2013;1;6.8625;25;8;0;8;4;4;0;0;0;2;7
1200082;10320810;2013;1;6.8769230769230765;35;13;0;13;5;5;0;0;0;1;11
1200085;10320810;2013;1;7.758333333333333;29;12;0;12;4;8;0;0;0;1;4
1200086;10320810;2013;1;6.500000000000002;33;17;0;17;6;3;0;0;0;0;7
1200091;10320810;2013;1;6.08;28;5;0;5;7;12;0;0;0;1;3
1200093;10320810;2013;1;6.333333333333333;34;3;0;3;9;10;0;0;0;4;8
1200096;10320810;2013;1;5.25;20;2;0;2;5;9;0;0;0;2;2
1200099;10320810;2013;1;6.6375;28;8;0;8;6;12;0;0;0;0;2
1200102;10320810;2013;1;6.8500000000000005;33;12;0;12;9;6;0;0;0;1;5
1200104;10320810;2013;1;6.937499999999999;32;16;0;16;7;5;0;0;0;1;3
1200107;10320810;2013;1;7.14;31;15;0;15;9;6;0;0;0;0;1
1200110;10320810;2013;1;7.241176470588235;33;17;0;17;11;4;0;0;0;0;1
1200115;10320810;2013;1;6.8;33;15;0;15;9;0;0;0;0;6;3
1200117;10320810;2013;1;7.551724137931036;37;29;0;29;3;0;0;0;0;1;4
1200122;10320810;2013;1;7.141666666666667;31;24;0;24;5;0;0;0;0;0;2
1200125;10320810;2013;1;8.048000000000002;35;25;0;25;7;0;0;0;0;0;3
1200129;10320810;2013;1;7.615384615384614;32;13;0;13;15;0;0;0;0;1;3
1200137;10320810;2013;1;5.633333333333333;33;6;0;6;18;0;0;0;0;0;9
1200138;10320810;2013;1;6.6000000000000005;29;11;0;11;10;0;0;0;0;3;5
1200140;10320810;2013;1;6.870833333333335;42;24;0;24;9;0;0;0;0;6;3
1200142;10320810;2013;1;7.549999999999998;38;22;0;22;10;0;0;0;0;2;4
1200144;10320810;2013;1;6.816666666666666;44;12;0;12;17;2;0;0;0;10;3
1200147;10320810;2013;1;7.352941176470588;36;17;0;17;11;0;0;0;0;5;3
1200149;10320810;2013;1;7.081818181818182;37;33;0;33;4;0;0;0;0;0;0
1200152;10320810;2013;1;6.711764705882352;36;17;0;17;18;0;0;0;0;0;1
1200154;10320810;2013;1;6.21;33;10;0;10;20;0;0;0;0;0;3
1200156;10320810;2013;1;6.878571428571428;37;14;0;14;20;0;0;0;0;0;3
1200159;10320810;2013;1;6.561111111111111;38;18;0;18;13;0;0;0;0;0;7
1200160;10320810;2013;1;6.845454545454545;37;22;0;22;10;0;0;0;0;1;4
1200161;10320810;2013;1;5.628571428571428;29;7;0;7;15;0;0;0;0;1;6
1200162;10320810;2013;1;5.783333333333332;35;6;0;6;21;0;0;0;0;1;7
1200164;10320810;2013;1;6.273333333333332;30;15;0;15;11;0;0;0;0;0;4
1200165;10320810;2013;1;6.137500000000001;34;16;0;16;14;0;0;0;0;1;3
1200166;10320810;2013;1;6.374999999999999;34;20;0;20;8;0;0;0;0;1;5
1200168;10320810;2013;1;6.363636363636363;38;11;0;11;15;7;0;0;0;4;1
1200170;10320810;2013;1;5.908333333333332;36;12;0;12;15;6;0;0;0;0;3
1200171;10320810;2013;1;5.863636363636363;36;11;0;11;16;3;0;0;0;0;6
1200172;10320810;2013;1;6.839000000000001;141;100;0;100;24;0;0;0;0;2;15
1200173;10320810;2013;1;6.925757575757575;154;132;0;132;14;0;0;0;0;3;5
1200174;10320810;2013;1;6.892424242424242;92;66;0;66;18;0;0;0;0;1;7
1200175;10320810;2013;1;6.919444444444444;107;72;0;72;24;0;0;0;0;4;7
1200178;10320810;2013;1;6.06;150;40;0;40;83;0;0;0;0;2;25
1200181;10320810;2013;1;5.74390243902439;150;41;0;41;59;0;0;0;0;6;44
1200184;10320810;2013;1;6.074999999999998;128;56;0;56;49;0;0;0;0;1;22
1200185;10320810;2013;1;0.0;1;0;0;0;0;1;0;0;0;0;0
1200187;10320810;2013;1;6.610526315789475;25;19;0;19;4;0;0;0;0;0;2
1200189;10320810;2013;1;6.776923076923075;29;26;0;26;1;0;0;0;0;1;1
1200190;10320810;2013;1;6.376470588235296;27;17;0;17;7;2;0;0;0;0;1
1200192;10320810;2013;1;6.411111111111111;27;18;0;18;7;0;0;0;0;0;2
1200193;10320810;2013;1;6.520833333333333;26;24;0;24;2;0;0;0;0;0;0
1200194;10320810;2013;1;6.747058823529411;27;17;0;17;8;1;0;0;0;0;1
1200195;10320810;2013;1;7.9;3;1;0;1;0;0;0;0;0;0;2
1200197;10320810;2013;1;6.2;25;4;0;4;15;3;0;0;0;0;3
1200198;10320810;2013;1;6.725;27;4;0;4;13;2;0;0;0;0;8
1200199;10320810;2013;1;5.6000000000000005;19;3;0;3;11;1;0;0;0;1;3
1200202;10320810;2013;1;7.014285714285715;26;14;0;14;9;0;0;0;0;0;3
1200204;10320810;2013;1;6.2;24;9;0;9;8;0;0;0;0;1;6
1200207;10320810;2013;1;6.605263157894737;24;19;0;19;1;1;0;0;0;1;1
1200218;10320810;2013;1;6.70625;37;16;0;16;18;2;0;0;0;1;0
1200220;10320810;2013;1;8.75;2;2;0;2;0;0;0;0;0;0;0
1200222;10320810;2013;1;6.774193548387095;41;31;0;31;9;0;0;0;0;0;1
1200224;10320810;2013;1;6.8619047619047615;35;21;0;21;11;1;0;0;0;1;1
1200226;10320810;2013;1;7.161904761904762;34;21;0;21;10;1;0;0;0;1;1
1200228;10320810;2013;1;7.1;28;15;0;15;11;0;0;0;0;2;0
1200230;10320810;2013;1;6.899999999999999;33;21;0;21;12;0;0;0;0;0;0
1200231;10320810;2013;1;7.327999999999999;37;25;0;25;6;2;0;0;0;0;4
1200232;10320810;2013;1;7.153333333333333;36;30;0;30;5;1;0;0;0;0;0
1200235;10320810;2013;1;6.9;24;9;0;9;6;0;0;0;0;1;8
1200236;10320810;2013;1;6.214285714285714;24;14;0;14;4;0;0;0;0;1;5
1200237;10320810;2013;1;6.8388888888888895;27;18;0;18;4;0;0;0;0;2;3
1200238;10320810;2013;1;6.933333333333334;25;6;0;6;8;0;0;0;0;0;11
1200239;10320810;2013;1;7.21111111111111;24;9;0;9;8;1;0;0;0;0;6
1200241;10320810;2013;1;7.239999999999999;17;10;0;10;3;2;0;0;0;0;2
1200242;10320810;2013;1;7.140000000000001;20;10;0;10;7;0;0;0;0;0;3
1200244;10320810;2013;1;7.7;20;11;0;11;5;0;0;0;0;0;4
1200245;10320810;2013;1;7.019999999999999;18;10;0;10;4;0;0;0;0;0;4
1200247;10320810;2013;1;6.511111111111111;13;9;0;9;1;0;0;0;0;1;2
1200249;10320810;2013;1;7.199999999999999;15;9;0;9;2;0;0;0;0;2;2
1200251;10320810;2013;1;7.942857142857142;20;14;0;14;3;0;0;0;0;1;2
1200252;10320810;2013;1;9.033333333333331;3;3;0;3;0;0;0;0;0;0;0
1200253;10320810;2013;1;7.975;11;8;0;8;1;1;0;0;0;1;0
1200256;10320810;2013;1;9.4;1;1;0;1;0;0;0;0;0;0;0
1200270;10320810;2013;1;9.6;3;1;0;1;0;0;0;0;0;2;0
1200271;10320810;2013;1;9.325;4;4;0;4;0;0;0;0;0;0;0
1200272;10320810;2013;1;8.6;4;4;0;4;0;0;0;0;0;0;0
1200274;10320810;2013;1;8.959999999999999;5;5;0;5;0;0;0;0;0;0;0
1200297;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1200326;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1200403;10320810;2013;1;8.275;5;4;0;4;0;1;0;0;0;0;0
1200412;10320810;2013;1;8.857142857142858;7;7;0;7;0;0;0;0;0;0;0
1200433;10320810;2013;1;6.6000000000000005;3;3;0;3;0;0;0;0;0;0;0
1200434;10320810;2013;1;8.450000000000001;4;4;0;4;0;0;0;0;0;0;0
1200435;10320810;2013;1;6.829411764705882;23;17;0;17;3;1;0;0;0;0;2
1200436;10320810;2013;1;6.176923076923076;20;13;0;13;2;0;0;0;0;0;5
1200438;10320810;2013;1;9.006896551724138;32;29;0;29;0;0;0;0;0;1;2
1200439;10320810;2013;1;8.166666666666668;12;12;0;12;0;0;0;0;0;0;0
1200443;10320810;2013;1;8.7;1;1;0;1;0;0;0;0;0;0;0
1200444;10320810;2013;1;8.9;1;1;0;1;0;0;0;0;0;0;0
1200445;10320810;2013;1;7.166666666666667;12;6;0;6;4;0;0;0;0;1;1
1200448;10320810;2013;1;6.275;28;16;0;16;8;0;0;0;0;1;3
1200449;10320810;2013;1;7.017647058823529;27;17;0;17;5;0;0;0;0;0;5
1200450;10320810;2013;1;7.393333333333333;26;15;0;15;4;0;0;0;0;1;6
1200460;10320810;2013;1;7.65;2;2;0;2;0;0;0;0;0;0;0
1200471;10320810;2013;1;0.0;1;0;0;0;0;1;0;0;0;0;0
1200538;10320810;2013;1;8.7;1;1;0;1;0;0;0;0;0;0;0
1200542;10320810;2013;1;9.7;1;1;0;1;0;0;0;0;0;0;0
1200557;10320810;2013;1;8.020689655172413;30;29;0;29;0;0;0;0;0;1;0
1200558;10320810;2013;1;7.291666666666665;24;24;0;24;0;0;0;0;0;0;0
1200559;10320810;2013;1;8.203846153846156;27;26;0;26;0;1;0;0;0;0;0
1200560;10320810;2013;1;7.226086956521738;28;23;0;23;2;0;0;0;0;0;3
1200561;10320810;2013;1;7.295454545454544;24;22;0;22;0;0;0;0;0;1;1
1200562;10320810;2013;1;9.2;1;1;0;1;0;0;0;0;0;0;0
1200563;10320810;2013;1;8.274999999999999;24;24;0;24;0;0;0;0;0;0;0
1200564;10320810;2013;1;7.619047619047619;21;21;0;21;0;0;0;0;0;0;0
1200565;10320810;2013;1;8.795;20;20;0;20;0;0;0;0;0;0;0
1200568;10320810;2013;1;5.5;1;1;0;1;0;0;0;0;0;0;0
1200572;10320810;2013;1;7.199999999999999;2;2;0;2;0;0;0;0;0;0;0
1200573;10320810;2013;1;8.223809523809523;21;21;0;21;0;0;0;0;0;0;0
1200595;10320810;2013;1;8.075;4;4;0;4;0;0;0;0;0;0;0
1200598;10320810;2013;1;9.6;2;2;0;2;0;0;0;0;0;0;0
1200601;10320810;2013;1;7.433333333333334;7;6;0;6;0;0;0;0;0;0;1
1200604;10320810;2013;1;7.664999999999999;47;40;0;40;4;0;0;0;0;1;2
1200606;10320810;2013;1;8.183333333333334;26;24;0;24;0;1;0;0;0;1;0
1200607;10320810;2013;1;8.711111111111114;19;18;0;18;0;1;0;0;0;0;0
1200609;10320810;2013;1;7.433333333333334;18;12;0;12;2;3;0;0;0;0;1
1200611;10320810;2013;1;7.333333333333333;19;18;0;18;1;0;0;0;0;0;0
1200612;10320810;2013;1;9.166666666666666;4;3;0;3;0;0;0;0;0;1;0
1200613;10320810;2013;1;8.9;2;1;0;1;0;0;0;0;0;1;0
1200614;10320810;2013;1;7.95;2;2;0;2;0;0;0;0;0;0;0
1200616;10320810;2013;1;9.35;3;2;0;2;0;0;0;0;0;1;0
1200621;10320810;2013;1;7.121428571428572;14;14;0;14;0;0;0;0;0;0;0
1200632;10320810;2013;1;9.326315789473684;24;19;0;19;0;1;0;0;0;1;3
1200633;10320810;2013;1;8.2;1;1;0;1;0;0;0;0;0;0;0
1200637;10320810;2013;1;8.218750000000002;25;16;0;16;6;0;0;0;0;1;2
1200640;10320810;2013;1;8.486363636363636;23;22;0;22;1;0;0;0;0;0;0
1200643;10320810;2013;1;7.674999999999998;12;12;0;12;0;0;0;0;0;0;0
1200646;10320810;2013;1;8.89375;19;16;0;16;1;0;0;0;0;0;2
1200648;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1200654;10320810;2013;1;9.1;1;1;0;1;0;0;0;0;0;0;0
1200667;10320810;2013;1;7.0;2;2;0;2;0;0;0;0;0;0;0
1200671;10320810;2013;1;8.366666666666665;5;3;0;3;0;0;0;0;0;0;2
1200673;10320810;2013;1;6.1;1;1;0;1;0;0;0;0;0;0;0
1200692;10320810;2013;1;5.5;1;1;0;1;0;0;0;0;0;0;0
1200693;10320810;2013;1;10.0;1;1;0;1;0;0;0;0;0;0;0
1200696;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1200700;10320810;2013;1;9.0;3;3;0;3;0;0;0;0;0;0;0
1200702;10320810;2013;1;9.1;2;1;0;1;0;0;0;0;0;0;1
1200703;10320810;2013;1;10.0;1;1;0;1;0;0;0;0;0;0;0
1200705;10320810;2013;1;8.4;1;1;0;1;0;0;0;0;0;0;0
1200706;10320810;2013;1;8.166666666666666;6;6;0;6;0;0;0;0;0;0;0
1200742;10320810;2013;1;8.263636363636365;13;11;0;11;0;0;0;0;0;2;0
1200777;10320810;2013;1;7.75;4;4;0;4;0;0;0;0;0;0;0
1200778;10320810;2013;1;8.95;3;2;0;2;0;0;0;0;0;1;0
1200783;10320810;2013;1;0.0;2;0;0;0;0;0;0;0;0;0;2
1200784;10320810;2013;1;0.0;2;0;0;0;0;2;0;0;0;0;0
1200785;10320810;2013;1;8.3;2;2;0;2;0;0;0;0;0;0;0
1200789;10320810;2013;1;8.15;3;2;0;2;0;0;0;0;0;0;1
1200804;10320810;2013;1;8.649999999999999;2;2;0;2;0;0;0;0;0;0;0
1200808;10320810;2013;1;0.0;1;0;0;0;0;1;0;0;0;0;0
1200820;10320810;2013;1;0.0;1;0;0;0;1;0;0;0;0;0;0
1200825;10320810;2013;1;8.7;2;1;0;1;0;1;0;0;0;0;0
1200844;10320810;2013;1;0.0;1;0;0;0;1;0;0;0;0;0;0
1200896;10320810;2013;1;7.7;1;1;0;1;0;0;0;0;0;0;0
1200900;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201000;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201036;10320810;2013;1;0.0;1;0;0;0;1;0;0;0;0;0;0
1201052;10320810;2013;1;0.0;3;0;0;0;1;0;0;0;0;1;1
1201057;10320810;2013;1;7.4;2;1;0;1;0;0;0;0;0;0;1
1201058;10320810;2013;1;8.2;2;1;0;1;1;0;0;0;0;0;0
1201059;10320810;2013;1;8.866666666666667;4;3;0;3;1;0;0;0;0;0;0
1201068;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201187;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201244;10320810;2013;1;0.0;2;0;0;0;0;0;0;0;0;0;2
1201253;10320810;2013;1;5.0;1;1;0;1;0;0;0;0;0;0;0
1201295;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201369;10320810;2013;1;8.2;2;1;0;1;0;0;0;0;0;1;0
1201387;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201432;10320810;2013;1;7.85;2;2;0;2;0;0;0;0;0;0;0
1201434;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201448;10320810;2013;1;8.516666666666667;7;6;0;6;0;0;0;0;0;1;0
1201453;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201457;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201462;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201516;10320810;2013;1;7.74;6;5;0;5;0;0;0;0;0;1;0
1201517;10320810;2013;1;8.585714285714287;7;7;0;7;0;0;0;0;0;0;0
1201518;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201519;10320810;2013;1;9.025;6;4;0;4;2;0;0;0;0;0;0
1201531;10320810;2013;1;5.955555555555556;30;18;0;18;10;2;0;0;0;0;0
1201532;10320810;2013;1;5.5600000000000005;41;15;0;15;17;4;0;0;0;0;5
1201536;10320810;2013;1;6.1;3;1;0;1;0;0;0;0;0;1;1
1201546;10320810;2013;1;5.99;26;10;0;10;5;0;0;0;0;2;9
1201547;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201551;10320810;2013;1;6.329411764705882;32;17;0;17;11;3;0;0;0;0;1
1201552;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201554;10320810;2013;1;0.0;1;0;0;0;1;0;0;0;0;0;0
1201560;10320810;2013;1;7.726530612244897;51;49;0;49;0;0;0;0;0;2;0
1201576;10320810;2013;1;6.0;1;1;0;1;0;0;0;0;0;0;0
1201577;10320810;2013;1;7.45;8;8;0;8;0;0;0;0;0;0;0
1201599;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1201601;10320810;2013;1;6.909090909090907;27;22;0;22;2;0;0;0;0;1;2
1201609;10320810;2013;1;7.399999999999999;9;8;0;8;1;0;0;0;0;0;0
1201672;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1201681;10320810;2013;1;0.0;2;0;0;0;0;0;0;0;0;0;2
1201897;10320810;2013;1;9.5;1;1;0;1;0;0;0;0;0;0;0
1201914;10320810;2013;1;7.140000000000001;25;10;0;10;4;4;0;0;0;3;4
1201916;10320810;2013;1;7.1450000000000005;25;20;0;20;5;0;0;0;0;0;0
1201918;10320810;2013;1;6.655555555555555;24;18;0;18;6;0;0;0;0;0;0
1201946;10320810;2013;1;7.7;16;10;0;10;0;0;0;0;0;4;2
1201965;10320810;2013;1;6.307142857142857;15;14;0;14;0;0;0;0;0;0;1
1201969;10320810;2013;1;6.75;3;2;0;2;0;0;0;0;0;0;1
1201977;10320810;2013;1;7.166666666666667;25;24;0;24;1;0;0;0;0;0;0
1201978;10320810;2013;1;6.254545454545454;18;11;0;11;5;0;0;0;0;1;1
1201980;10320810;2013;1;5.944117647058825;45;34;0;34;8;3;0;0;0;0;0
1201982;10320810;2013;1;7.715384615384614;41;39;0;39;0;0;0;0;0;1;1
1201984;10320810;2013;1;7.8;3;3;0;3;0;0;0;0;0;0;0
1202025;10320810;2013;1;8.8;1;1;0;1;0;0;0;0;0;0;0
1202048;10320810;2013;1;7.746153846153847;13;13;0;13;0;0;0;0;0;0;0
1202050;10320810;2013;1;8.2;1;1;0;1;0;0;0;0;0;0;0
1202051;10320810;2013;1;9.2;1;1;0;1;0;0;0;0;0;0;0
1202079;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1202149;10320810;2013;1;6.25;4;2;0;2;0;0;0;0;0;0;2
1202154;10320810;2013;1;0.0;1;0;0;0;1;0;0;0;0;0;0
1202155;10320810;2013;1;6.945454545454546;12;11;0;11;0;0;0;0;0;0;1
1202156;10320810;2013;1;8.795000000000002;29;20;0;20;0;1;0;0;0;0;8
1202157;10320810;2013;1;5.825;13;8;0;8;1;2;0;0;0;1;1
1202158;10320810;2013;1;7.866666666666667;14;12;0;12;1;0;0;0;0;0;1
1202159;10320810;2013;1;9.1625;8;8;0;8;0;0;0;0;0;0;0
1202160;10320810;2013;1;7.866666666666666;9;6;0;6;0;0;0;0;0;2;1
1202164;10320810;2013;1;7.3;3;2;0;2;0;0;0;0;0;0;1
1202169;10320810;2013;1;8.7;1;1;0;1;0;0;0;0;0;0;0
1202230;10320810;2013;1;8.3;7;5;0;5;0;0;0;0;0;2;0
1202232;10320810;2013;1;5.755555555555556;33;18;0;18;10;2;0;0;0;0;3
1202233;10320810;2013;1;6.44;34;20;0;20;7;2;0;0;0;0;5
1202240;10320810;2013;1;6.529999999999999;10;10;0;10;0;0;0;0;0;0;0
1202248;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1202253;10320810;2013;1;9.3;1;1;0;1;0;0;0;0;0;0;0
1202258;10320810;2013;1;7.418181818181817;38;33;0;33;0;1;0;0;0;2;2
1202263;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1202317;10320810;2013;1;6.5666666666666655;23;21;0;21;0;1;1;0;0;0;0
1202334;10320810;2013;1;5.1;1;1;0;1;0;0;0;0;0;0;0
1202343;10320810;2013;1;7.033333333333334;9;3;0;3;1;1;0;0;0;1;3
1202345;10320810;2013;1;6.855555555555556;10;9;0;9;0;0;0;0;0;1;0
1202499;10320810;2013;1;8.6;1;1;0;1;0;0;0;0;0;0;0
1202509;10320810;2013;1;7.625;8;4;0;4;2;1;0;0;0;0;1
1202510;10320810;2013;1;7.472727272727273;12;11;0;11;0;0;0;0;0;1;0
1202511;10320810;2013;1;8.22;5;5;0;5;0;0;0;0;0;0;0
1202512;10320810;2013;1;8.8;6;4;0;4;0;1;0;0;0;0;1
1202513;10320810;2013;1;6.3500000000000005;8;8;0;8;0;0;0;0;0;0;0
1202515;10320810;2013;1;7.966666666666666;3;3;0;3;0;0;0;0;0;0;0
1202516;10320810;2013;1;7.44375;20;16;0;16;0;0;0;0;0;1;3
1202517;10320810;2013;1;7.4;5;4;0;4;0;1;0;0;0;0;0
1202518;10320810;2013;1;8.5;11;4;0;4;0;3;0;0;0;0;4
1202519;10320810;2013;1;8.7;1;1;0;1;0;0;0;0;0;0;0
1202520;10320810;2013;1;9.6;1;1;0;1;0;0;0;0;0;0;0
1202521;10320810;2013;1;5.394117647058824;40;34;0;34;2;0;0;0;0;0;4
1202522;10320810;2013;1;8.833333333333334;12;3;0;3;0;3;0;0;0;1;5
1202523;10320810;2013;1;6.833333333333333;4;3;0;3;1;0;0;0;0;0;0
1202525;10320810;2013;1;8.357692307692307;35;26;0;26;1;0;0;0;0;5;3
1202526;10320810;2013;1;6.459999999999999;5;5;0;5;0;0;0;0;0;0;0
1202527;10320810;2013;1;8.734146341463418;56;41;0;41;8;0;0;0;0;3;4
1202528;10320810;2013;1;9.4;19;10;0;10;0;0;0;0;0;1;8
1202529;10320810;2013;1;8.9;1;1;0;1;0;0;0;0;0;0;0
1202530;10320810;2013;1;8.650000000000002;38;24;0;24;0;3;0;0;0;2;9
1202531;10320810;2013;1;7.899999999999999;22;18;0;18;1;1;0;0;0;0;2
1202533;10320810;2013;1;9.9;13;9;0;9;0;0;0;0;0;1;3
1202534;10320810;2013;1;8.592857142857143;34;28;0;28;2;0;0;0;0;1;3
1202535;10320810;2013;1;8.024999999999999;19;16;0;16;1;0;0;0;0;0;2
1202536;10320810;2013;1;8.3875;19;16;0;16;2;0;0;0;0;1;0
1202537;10320810;2013;1;6.753846153846153;17;13;0;13;1;1;0;0;0;2;0
1202542;10320810;2013;1;9.95;2;2;0;2;0;0;0;0;0;0;0
1202586;10320810;2013;1;0.0;2;0;0;0;0;0;0;0;0;1;1
1202587;10320810;2013;1;6.0;2;1;0;1;0;1;0;0;0;0;0
1202667;10320810;2013;1;8.1;2;1;0;1;1;0;0;0;0;0;0
1202679;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1202683;10320810;2013;1;6.357894736842105;42;38;0;38;2;1;1;0;0;0;0
1202723;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1202795;10320810;2013;1;9.3;1;1;0;1;0;0;0;0;0;0;0
1202803;10320810;2013;1;0.0;1;0;0;0;0;1;0;0;0;0;0
1202943;10320810;2013;1;8.1;1;1;0;1;0;0;0;0;0;0;0
1202972;10320810;2013;1;7.1;2;1;0;1;0;0;0;0;0;0;1
1202993;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1203000;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1203126;10320810;2013;1;7.2;1;1;0;1;0;0;0;0;0;0;0
1203236;10320810;2013;1;8.4;1;1;0;1;0;0;0;0;0;0;0
1203372;10320810;2013;1;9.2;1;1;0;1;0;0;0;0;0;0;0
1203395;10320810;2013;1;7.9;3;2;0;2;1;0;0;0;0;0;0
1203396;10320810;2013;1;9.266666666666666;3;3;0;3;0;0;0;0;0;0;0
1203398;10320810;2013;1;8.95;2;2;0;2;0;0;0;0;0;0;0
1203399;10320810;2013;1;8.6;1;1;0;1;0;0;0;0;0;0;0
1203400;10320810;2013;1;5.7;1;1;0;1;0;0;0;0;0;0;0
1203407;10320810;2013;1;8.341666666666667;34;24;0;24;4;0;0;0;0;2;4
1203461;10320810;2013;1;8.014285714285714;8;7;0;7;0;0;0;0;0;0;1
1203462;10320810;2013;1;8.18148148148148;31;27;0;27;0;1;0;0;0;1;2
1203463;10320810;2013;1;8.476923076923075;19;13;0;13;0;2;0;0;0;2;2
1203465;10320810;2013;1;0.0;1;0;0;0;1;0;0;0;0;0;0
1203504;10320810;2013;1;9.6;2;1;0;1;1;0;0;0;0;0;0
1203505;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;1;0
1203519;10320810;2013;1;0.0;1;0;0;0;0;0;0;0;0;0;1
1203611;10320810;2013;1;9.009090909090908;11;11;0;11;0;0;0;0;0;0;0
1203612;10320810;2013;1;9.1;1;1;0;1;0;0;0;0;0;0;0
1203613;10320810;2013;1;9.6;4;3;0;3;0;0;0;0;0;1;0
1203615;10320810;2013;1;5.94;26;15;0;15;6;0;0;0;0;3;2
1203687;10320810;2013;1;7.4;1;1;0;1;0;0;0;0;0;0;0
1203704;10320810;2013;1;7.4;2;2;0;2;0;0;0;0;0;0;0
1203860;10320810;2013;1;9.6;1;1;0;1;0;0;0;0;0;0;0
1203980;10320810;2013;1;7.460000000000001;27;20;0;20;1;1;0;0;0;1;4
1204006;10320810;2013;1;0.0;2;0;0;0;0;0;0;0;0;1;1
1204009;10320810;2013;1;7.115384615384615;14;13;0;13;0;0;0;0;0;1;0
1204522;10320810;2013;1;6.6;2;2;0;2;0;0;0;0;0;0;0
1204555;10320810;2013;1;7.9;2;2;0;2;0;0;0;0;0;0;0
1204903;10320810;2013;1;9.0;4;4;0;4;0;0;0;0;0;0;0
1204904;10320810;2013;1;8.0;4;4;0;4;0;0;0;0;0;0;0
1204905;10320810;2013;1;7.5;2;2;0;2;0;0;0;0;0;0;0
