;id_turma;codigo_turma;id_componente;codigo;nome;siape;ch_dedicada_periodo;ano;periodo;descricao_horario;situacao_turma;capacidade_aluno;total_solicitacoes
566;57737967;01;52666;IMD0036;SISTEMAS OPERACIONAIS;1424103.0;60;2024;1;24N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;45.0;45.0
567;57737968;02;52666;IMD0036;SISTEMAS OPERACIONAIS;3325263.0;60;2024;1;24N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;47.0;46.0
568;57737969;01;61114;IMD0265;TÓPICOS ESPECIAIS EM BIOINFORMÁTICA F;2276280.0;60;2024;1;35M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;20.0;13.0
569;57737970;03;52666;IMD0036;SISTEMAS OPERACIONAIS;1424103.0;60;2024;1;24M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;45.0;45.0
570;57737971;02;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2024;1;24N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;50.0;55.0
571;57737972;03;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2024;1;35N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;50.0;54.0
572;57737973;01;52790;IMD0401;BANCO DE DADOS;3293042.0;10;2024;1;246T12 (26/02/2024 - 05/06/2024);CONSOLIDADA;41.0;45.0
573;57737973;01;52790;IMD0401;BANCO DE DADOS;1053116.0;50;2024;1;246T12 (26/02/2024 - 05/06/2024);CONSOLIDADA;41.0;45.0
574;57737974;02;52790;IMD0401;BANCO DE DADOS;4351681.0;60;2024;1;24N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;46.0
575;57737975;01;66482;IMD0605;SEMINÁRIOS EM BIOINFORMÁTICA;3063244.0;30;2024;1;4M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;60.0;53.0
576;57737976;01;61101;IMD0246;TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO G;;60;2024;1;35M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;42.0;48.0
577;57737977;01;52684;IMD0408;PROCESSOS DE SOFTWARE;2274774.0;60;2024;1;35N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;20.0
578;57737979;01;52789;IMD0404;DESENVOLVIMENTO DE SISTEMAS WEB I;3331970.0;60;2024;1;24N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;131.0
579;57737980;01;52685;IMD0405;FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO;2885481.0;60;2024;1;35T56 (26/02/2024 - 06/07/2024);CONSOLIDADA;66.0;121.0
580;57737981;01;52794;IMD0509;DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;2180207.0;60;2024;1;35T12 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;42.0
581;57737982;01;21083;DIM0346;GERENCIAMENTO E SEGURANCA EM REDES DE COMPUTADORES;3363765.0;60;2024;1;24T34;CONSOLIDADA;30.0;15.0
582;57737983;01;52791;IMD0409;DESENVOLVIMENTO DE SISTEMAS WEB II;3331970.0;60;2024;1;24N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;34.0;88.0
583;57737984;02;52791;IMD0409;DESENVOLVIMENTO DE SISTEMAS WEB II;2180207.0;60;2024;1;35M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;49.0
584;57737985;02;52794;IMD0509;DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;3374361.0;60;2024;1;35N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;33.0;78.0
585;57737986;03;52791;IMD0409;DESENVOLVIMENTO DE SISTEMAS WEB II;3374361.0;60;2024;1;35N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;33.0;78.0
586;57737987;01;52686;IMD0415;GESTÃO DE INFRAESTRUTURA DE TI;2278573.0;60;2024;1;24N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;46.0;124.0
587;57737988;01;55059;IMD0521;FUNDAMENTOS DE JOGOS DIGITAIS;2978747.0;60;2024;1;24T56 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;115.0
588;57737989;02;55059;IMD0521;FUNDAMENTOS DE JOGOS DIGITAIS;2140866.0;60;2024;1;35T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;88.0
589;57737990;01;69606;IMD0280;TÓPICOS ESPECIAIS EM PRODUÇÃO DE JOGOS DIGITAIS A;1013173.0;60;2024;1;35N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;68.0;102.0
590;57737991;01;66481;IMD0811;MOTORES DE JOGOS DIGITAIS;2140866.0;60;2024;1;35T56 (26/02/2024 - 06/07/2024);CONSOLIDADA;42.0;65.0
591;57737992;01;69602;IMD0802;DESIGN DE NÍVEIS DE JOGOS;1013173.0;60;2024;1;35N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;23.0
592;57737993;01;69610;IMD0284;TÓPICOS ESPECIAIS EM PRODUÇÃO DE JOGOS DIGITAIS E;2140866.0;15;2024;1;6M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;70.0;60.0
593;57737993;01;69610;IMD0284;TÓPICOS ESPECIAIS EM PRODUÇÃO DE JOGOS DIGITAIS E;2978747.0;15;2024;1;6M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;70.0;60.0
594;57737994;01;69603;IMD0812;JOGOS EM REDE MULTIUSUÁRIOS;1969071.0;60;2024;1;2N1234 (26/02/2024 - 06/07/2024);CONSOLIDADA;41.0;41.0
595;57737995;01;52689;IMD0501;FUNDAMENTOS PEDAGÓGICOS PARA A INFORMÁTICA EDUCACIONAL;2451906.0;60;2024;1;24M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;33.0;35.0
596;57737996;01;52691;IMD0503;LEVANTAMENTO E MODELAGEM DE REQUISITOS;2245086.0;60;2024;1;24N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;44.0;96.0
597;57737998;01;69599;IMD0525;ANÁLISE COMPUTACIONAL DA APRENDIZAGEM;2245086.0;60;2024;1;24N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;42.0;60.0
598;57737999;01;52694;IMD0506;SISTEMAS COLABORATIVOS DE APOIO À APRENDIZAGEM;2451906.0;60;2024;1;35M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;33.0
599;57738000;01;52698;IMD0511;INTELIGÊNCIA ARTIFICIAL APLICADA À EDUCAÇÃO;2451906.0;60;2024;1;35M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;42.0;73.0
600;57738001;01;55058;IMD0520;DESIGN INSTRUCIONAL PARA TI;3229319.0;60;2024;1;24T56 (26/02/2024 - 06/07/2024);EXCLUÍDA;40.0;0.0
601;57738002;01;69594;IMD0292;TÓPICOS ESPECIAIS EM INTERNET DAS COISAS C;2467763.0;60;2024;1;35N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;34.0;42.0
602;57738003;01;52697;IMD0510;ACESSIBILIDADE DIGITAL;1976579.0;60;2024;1;6M3456 (26/02/2024 - 06/07/2024);CONSOLIDADA;34.0;66.0
603;57738005;01;69587;IMD0902;INTRODUÇÃO A INTERNET DAS COISAS;1241170.0;60;2024;1;35M56 (26/02/2024 - 06/07/2024);EXCLUÍDA;25.0;0.0
604;57738006;01;69588;IMD0903;DISPOSITIVOS PARA INTERNET DAS COISAS;3325263.0;60;2024;1;24T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;34.0
605;57738007;01;57807;IMD0101;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO II;1976579.0;60;2024;1;4N1234 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;33.0
606;57738008;01;69586;IMD0904;PLATAFORMAS DE HARDWARE PARA INTERNET DAS COISAS;2143852.0;60;2024;1;24M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;25.0
607;57738009;02;69586;IMD0904;PLATAFORMAS DE HARDWARE PARA INTERNET DAS COISAS;3325263.0;60;2024;1;35T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;25.0;26.0
608;57738010;01;69585;IMD0907;TECNOLOGIAS DE COMUNICAÇÃO PARA INTERNET DAS COISAS;1874895.0;60;2024;1;35N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;41.0;57.0
609;57738011;01;69589;IMD0911;APLICAÇÕES EM INTERNET DAS COISAS;2149456.0;60;2024;1;24T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;41.0;47.0
610;57738012;01;69612;IMD1101;APRENDIZADO DE MÁQUINA;1669545.0;60;2024;1;24M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;43.0;59.0
611;57738013;01;69618;IMD1107;PROCESSAMENTO DE LINGUAGEM NATURAL;2353000.0;60;2024;1;4N1234 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;22.0
612;57738014;01;69614;IMD1103;APRENDIZADO POR REFORÇO;2978747.0;60;2024;1;24M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;12.0
613;57738015;01;72722;IMD1301;EMPREENDEDORISMO E FORMAÇÃO EMPREENDEDORA;2885481.0;60;2024;1;35T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;60.0;31.0
614;57738016;01;72724;IMD1305;GESTÃO E INOVAÇÃO E ATRAÇÃO DE CAPITAL;3255024.0;30;2024;1;3N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;60.0;12.0
615;57738017;01;72723;IMD1307;LANÇAMENTO DE STARTUPS I;3255024.0;60;2024;1;35M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;60.0;18.0
616;57738018;01;72725;IMD1308;LANÇAMENTO DE STARTUPS II;3255024.0;60;2024;1;24T56 (26/02/2024 - 06/07/2024);CONSOLIDADA;60.0;10.0
617;57738019;01;72707;IMD1151;CIÊNCIAS DE DADOS;1241170.0;30;2024;1;24T12 (26/02/2024 - 06/07/2024);CONSOLIDADA;42.0;53.0
618;57738019;01;72707;IMD1151;CIÊNCIAS DE DADOS;1669545.0;30;2024;1;24T12 (26/02/2024 - 06/07/2024);CONSOLIDADA;42.0;53.0
619;57738020;02;72707;IMD1151;CIÊNCIAS DE DADOS;3063244.0;60;2024;1;35M34 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;45.0
620;57738021;01;72709;IMD1153;ANÁLISE VISUAL DE DADOS;1976579.0;60;2024;1;4T3456 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;51.0
621;57738373;02;76373;DIM0155;MATEMÁTICA PARA A COMPUTAÇÃO II;1345816.0;60;2024;1;24T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;13.0
622;57738652;02;66373;DIM0124;PROGRAMAÇÃO CONCORRENTE;1678918.0;60;2024;1;6M3456 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;28.0
623;57738726;02;76384;DIM0165;PROGRAMAÇÃO FUNCIONAL;1221251.0;60;2024;1;35T12 (26/02/2024 - 06/07/2024);CONSOLIDADA;20.0;9.0
624;57738751;02;2054904;DIM0501;BOAS PRÁTICAS DE PROGRAMAÇÃO;3385044.0;30;2024;1;6T34;CONSOLIDADA;40.0;97.0
625;57738978;01;61116;IMD0270;TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES A;1775264.0;60;2024;1;35T56 (26/02/2024 - 06/07/2024);CONSOLIDADA;33.0;150.0
626;57738979;02;69587;IMD0902;INTRODUÇÃO A INTERNET DAS COISAS;1241170.0;60;2024;1;24M56 (26/02/2024 - 06/07/2024);CONSOLIDADA;26.0;89.0
627;57738980;02;77889;DIM0446;APRENDIZADO PROFUNDO;3288217.0;60;2024;1;24T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;20.0;5.0
628;57739796;01;72273;IMD1203;INTERDISCIPLINARIDADE E TRANSVERSALIDADE EM TECNOLOGIA DA INFORMAÇÃO;2140866.0;30;2024;1;3N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;9.0;9.0
629;57740219;02;52867;DIM0546;DESENVOLVIMENTO DE SISTEMAS WEB I;1961108.0;60;2024;1;35T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;30.0;34.0
630;57740316;05;66437;IMD0121;ARQUITETURA DE COMPUTADORES;5687943.0;40;2024;1;7M3456 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;26.0
631;57740316;05;66437;IMD0121;ARQUITETURA DE COMPUTADORES;3139050.0;20;2024;1;7M3456 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;26.0
632;57740317;01;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;1265148.0;60;2024;1;24N12 (26/02/2024 - 06/07/2024);CONSOLIDADA;60.0;10.0
633;57740318;03;69587;IMD0902;INTRODUÇÃO A INTERNET DAS COISAS;1241170.0;60;2024;1;24N34 (26/02/2024 - 06/07/2024);CONSOLIDADA;26.0;32.0
634;57740319;02;52789;IMD0404;DESENVOLVIMENTO DE SISTEMAS WEB I;3374361.0;60;2024;1;35T12 (26/02/2024 - 06/07/2024);CONSOLIDADA;32.0;42.0
635;57740883;01;72710;IMD1155;ANÁLISE DE REDES;3884005.0;60;2024;1;24T34 (26/02/2024 - 06/07/2024);CONSOLIDADA;40.0;
636;57635397;01;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2981295.0;30;2019;1;3M12 (11/02/2019 - 29/06/2019);CONSOLIDADA;58.0;4.0
637;57635398;02;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2981295.0;30;2019;1;3M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;59.0;3.0
638;57635400;03;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2916579.0;30;2019;1;3T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;59.0;1.0
639;57635401;04;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2916579.0;30;2019;1;3T56 (11/02/2019 - 29/06/2019);CONSOLIDADA;58.0;3.0
640;57635402;05;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2981295.0;30;2019;1;3N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;50.0;7.0
641;57635403;06;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2981295.0;30;2019;1;3N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;47.0;4.0
642;57635405;07;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2916579.0;30;2019;1;5N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;45.0;3.0
643;57635406;01;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2019;1;3M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;59.0;6.0
644;57635408;02;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2019;1;3M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;10.0
645;57635409;03;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2019;1;3T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;58.0;7.0
646;57635411;04;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2019;1;3T56 (11/02/2019 - 29/06/2019);CONSOLIDADA;62.0;21.0
647;57635412;01;66441;IMD1001;MATEMÁTICA ELEMENTAR;4857233.0;60;2019;1;24M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;11.0
648;57635415;02;66441;IMD1001;MATEMÁTICA ELEMENTAR;1739507.0;40;2019;1;24M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;66.0;16.0
649;57635415;02;66441;IMD1001;MATEMÁTICA ELEMENTAR;1495851.0;20;2019;1;24M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;66.0;16.0
650;57635416;03;66441;IMD1001;MATEMÁTICA ELEMENTAR;4857233.0;60;2019;1;24T12 (11/02/2019 - 29/06/2019);CONSOLIDADA;65.0;7.0
651;57635417;04;66441;IMD1001;MATEMÁTICA ELEMENTAR;4857233.0;60;2019;1;24T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;7.0
652;57635419;05;66441;IMD1001;MATEMÁTICA ELEMENTAR;1739507.0;60;2019;1;24N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;12.0
653;57635420;06;66441;IMD1001;MATEMÁTICA ELEMENTAR;3049192.0;60;2019;1;24N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;13.0
654;57635421;07;66441;IMD1001;MATEMÁTICA ELEMENTAR;3049192.0;60;2019;1;24N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;65.0;14.0
655;57635422;01;66436;IMD1002;ANÁLISE COMBINATÓRIA;3102542.0;18;2019;1;5M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;20.0
656;57635422;01;66436;IMD1002;ANÁLISE COMBINATÓRIA;3508272.0;12;2019;1;5M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;20.0
657;57635423;02;66436;IMD1002;ANÁLISE COMBINATÓRIA;3102542.0;18;2019;1;5M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;62.0;10.0
658;57635423;02;66436;IMD1002;ANÁLISE COMBINATÓRIA;3508272.0;12;2019;1;5M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;62.0;10.0
659;57635424;03;66436;IMD1002;ANÁLISE COMBINATÓRIA;3102542.0;30;2019;1;5T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;11.0
660;57635425;04;66436;IMD1002;ANÁLISE COMBINATÓRIA;3102542.0;30;2019;1;5T56 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;9.0
661;57635426;05;66436;IMD1002;ANÁLISE COMBINATÓRIA;3109385.0;30;2019;1;5N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;18.0
662;57635427;06;66436;IMD1002;ANÁLISE COMBINATÓRIA;3049192.0;30;2019;1;5N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;5.0
663;57635429;07;66436;IMD1002;ANÁLISE COMBINATÓRIA;3109385.0;30;2019;1;5N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;2.0
664;57635431;01;66438;IMD1003;GEOMETRIA EUCLIDIANA;3508272.0;12;2019;1;3M12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;6.0
665;57635431;01;66438;IMD1003;GEOMETRIA EUCLIDIANA;2042579.0;18;2019;1;3M12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;6.0
666;57635432;02;66438;IMD1003;GEOMETRIA EUCLIDIANA;1739507.0;30;2019;1;3M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;63.0;32.0
667;57635433;03;66438;IMD1003;GEOMETRIA EUCLIDIANA;3109385.0;30;2019;1;3T12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;3.0
668;57635434;04;66438;IMD1003;GEOMETRIA EUCLIDIANA;3109385.0;30;2019;1;5T12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;16.0
669;57635435;05;66438;IMD1003;GEOMETRIA EUCLIDIANA;3109385.0;30;2019;1;3N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;13.0
670;57635436;06;66438;IMD1003;GEOMETRIA EUCLIDIANA;1739507.0;18;2019;1;3N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;20.0
671;57635436;06;66438;IMD1003;GEOMETRIA EUCLIDIANA;3508272.0;12;2019;1;3N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;20.0
672;57635437;07;66438;IMD1003;GEOMETRIA EUCLIDIANA;3109385.0;30;2019;1;3N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;5.0
673;57635438;01;66440;IMD1004;PENSAMENTO COMPUTACIONAL;1885001.0;60;2019;1;24M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;10.0
674;57635439;02;66440;IMD1004;PENSAMENTO COMPUTACIONAL;2859562.0;60;2019;1;24M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;9.0
675;57635440;03;66440;IMD1004;PENSAMENTO COMPUTACIONAL;1363515.0;60;2019;1;24M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;18.0
676;57635442;04;66440;IMD1004;PENSAMENTO COMPUTACIONAL;2978747.0;60;2019;1;24T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;32.0;6.0
677;57635443;05;66440;IMD1004;PENSAMENTO COMPUTACIONAL;2510306.0;60;2019;1;24N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;7.0
678;57635444;06;66440;IMD1004;PENSAMENTO COMPUTACIONAL;1885001.0;60;2019;1;24N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;10.0
679;57635445;07;66440;IMD1004;PENSAMENTO COMPUTACIONAL;1669545.0;60;2019;1;24N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;8.0
680;57635446;08;66440;IMD1004;PENSAMENTO COMPUTACIONAL;1231792.0;60;2019;1;24N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;12.0
681;57635447;01;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2451906.0;30;2019;1;5M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;59.0;0.0
682;57635448;02;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2451906.0;30;2019;1;5M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;59.0;4.0
683;57635449;03;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;1949528.0;30;2019;1;5T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;58.0;3.0
684;57635450;04;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;1976579.0;30;2019;1;5T56 (11/02/2019 - 29/06/2019);CONSOLIDADA;58.0;7.0
685;57635451;05;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2164809.0;30;2019;1;3N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;46.0;6.0
686;57635452;06;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2164809.0;30;2019;1;5N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;50.0;6.0
687;57635453;07;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2245086.0;30;2019;1;5N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;49.0;8.0
688;57635454;01;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;2140727.0;90;2019;1;246N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;45.0;114.0
689;57635455;01;52662;IMD0024;CÁLCULO DIFERENCIAL E INTEGRAL I;2042579.0;90;2019;1;246T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;52.0
690;57635456;02;52662;IMD0024;CÁLCULO DIFERENCIAL E INTEGRAL I;1739507.0;90;2019;1;246N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;66.0;120.0
691;57635457;01;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;3102542.0;90;2019;1;246M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;68.0;71.0
692;57635458;02;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;3102542.0;90;2019;1;246N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;68.0;74.0
693;57635459;01;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;2042579.0;60;2019;1;24T12 (11/02/2019 - 29/06/2019);CONSOLIDADA;60.0;44.0
694;57635460;02;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;3508272.0;24;2019;1;35N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;65.0;80.0
695;57635460;02;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;3049192.0;36;2019;1;35N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;65.0;80.0
696;57635461;01;55021;IMD0027;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;2916579.0;30;2019;1;5N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;41.0;41.0
697;57635462;01;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;2859562.0;60;2019;1;35M34 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;57.0
698;57635463;02;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;2276280.0;60;2019;1;35T12 (11/02/2019 - 29/06/2019);CONSOLIDADA;50.0;53.0
699;57635464;03;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;3083298.0;60;2019;1;35N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;45.0
700;57635465;04;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;3104412.0;60;2019;1;35N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;49.0
701;57635466;01;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;1969071.0;60;2019;1;35M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;42.0;74.0
702;57635467;02;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;2266415.0;60;2019;1;35T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;43.0;64.0
703;57635468;03;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;3083298.0;60;2019;1;35N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;42.0;56.0
704;57635469;04;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;3104412.0;60;2019;1;35N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;42.0;57.0
705;57635470;01;52664;IMD0033;PROBABILIDADE;2885532.0;60;2019;1;24T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;41.0;97.0
706;57635471;02;52664;IMD0033;PROBABILIDADE;3063244.0;60;2019;1;24N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;40.0;60.0
707;57635472;01;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;2278403.0;60;2019;1;246T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;65.0;59.0
708;57635472;01;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;1495851.0;30;2019;1;246T34 (11/02/2019 - 29/06/2019);CONSOLIDADA;65.0;59.0
709;57635473;02;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;2278403.0;90;2019;1;246N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;68.0;75.0
710;57635474;01;66437;IMD0121;ARQUITETURA DE COMPUTADORES;2140727.0;60;2019;1;24N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;47.0;92.0
711;57635475;01;55026;IMD0039;ESTRUTURAS DE DADOS BÁSICAS II;2170415.0;60;2019;1;35N12 (11/02/2019 - 29/06/2019);CONSOLIDADA;41.0;41.0
712;57635476;01;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;4351681.0;60;2019;1;35M56 (11/02/2019 - 29/06/2019);CONSOLIDADA;38.0;22.0
713;57635477;02;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;2278573.0;60;2019;1;35N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;38.0;30.0
714;57635478;01;55028;IMD0043;REDES DE COMPUTADORES;2266415.0;60;2019;1;24N34 (11/02/2019 - 29/06/2019);CONSOLIDADA;29.0;29.0
